TIMESTAMP(ms),IDLESPD(RPM),RPM(RPM),TPS(%),COOLTMP(DEG C),CELL,LBLM,RBLM,MAP(KPA),LO2(mV),RO2(mV),IAT(DEG C),ADV(DEG),SPEED(MPH),KNOCKRETARD(DEG),KNOCK,IAC,BARO(KPA),ADIGNVLT(VOLTS),LINT,RINT,MAF(G/s),LBPW(MSEC),RBPW(MSEC),CL,BLM,WOT
45817,862.50,2775.00,59.61,82.50,18,128,128,93.01,932.40,905.76,27.00,32,24,7.50,1422,82,93.01,13.40,128,128,118.13,15.50,16.68,0,0,0
46092,862.50,3400.00,63.92,82.50,18,128,128,91.17,999.00,981.24,27.00,33,29,7.00,1422,82,91.17,13.20,128,128,139.57,18.11,18.31,0,0,1
46363,862.50,4100.00,63.14,82.50,18,128,128,86.37,985.68,976.80,27.00,29,35,55.50,1742,82,86.37,13.30,128,128,169.27,17.50,17.33,0,0,1
46635,862.50,4400.00,59.61,82.50,18,128,128,79.36,994.56,976.80,27.00,36,38,36.50,1742,82,79.36,13.30,128,128,174.75,16.08,15.96,0,0,1
46906,862.50,4475.00,56.47,82.50,18,128,128,76.04,981.24,967.92,26.25,38,39,29.00,1742,82,76.04,13.30,128,128,174.75,15.09,14.98,0,0,1
47175,862.50,4350.00,0.00,82.50,17,128,128,22.16,1030.08,1016.76,26.25,56,38,0.00,1742,82,22.16,13.60,128,128,19.97,3.95,1.28,0,0,1
47449,862.50,3400.00,0.00,82.50,17,128,128,17.00,790.32,785.88,25.50,39,40,0.00,1742,81,17.00,13.60,128,128,13.37,1.28,1.28,0,0,0
47719,862.50,2800.00,8.63,82.50,17,128,128,19.95,901.32,901.32,25.50,39,38,0.00,1742,80,19.95,13.70,128,128,16.52,1.77,1.50,0,0,0
47989,862.50,3175.00,35.29,82.50,18,128,128,53.53,954.60,923.52,25.50,39,41,6.00,1742,82,53.53,13.50,128,128,87.37,6.94,8.30,0,0,0
48260,862.50,3150.00,50.59,82.50,18,128,128,80.46,794.76,772.56,25.50,33,41,10.00,1742,82,80.46,13.40,128,128,126.37,12.22,12.92,0,0,0
48533,862.50,3200.00,51.37,82.50,18,128,128,84.15,874.68,856.92,25.50,33,42,9.00,1742,82,84.15,13.50,128,128,131.42,14.11,14.10,0,0,0
48803,862.50,3450.00,51.37,82.50,18,128,128,80.83,985.68,972.36,25.50,34,44,7.50,1742,82,80.83,13.40,128,128,132.97,16.24,16.20,0,0,1
49074,862.50,3600.00,50.59,82.50,18,128,128,79.73,985.68,972.36,24.75,30,46,48.50,2061,82,79.73,13.40,128,128,137.53,15.40,15.47,0,0,1
49346,862.50,3725.00,50.59,82.50,18,128,128,77.14,976.80,972.36,24.75,31,48,42.50,2061,82,77.14,13.30,128,128,136.87,15.03,14.97,0,0,1
49618,862.50,3825.00,4.31,82.50,18,128,128,38.40,1012.32,999.00,24.00,40,49,0.00,2061,82,38.40,13.60,128,128,38.12,12.13,5.34,0,0,1
49892,862.50,3100.00,0.00,82.50,17,128,128,17.00,843.60,830.28,24.00,38,49,0.00,2061,81,17.00,13.70,128,128,13.48,1.28,1.28,0,0,0
50162,862.50,2575.00,0.00,82.50,17,128,128,17.73,834.72,879.12,24.00,36,48,0.00,2061,80,17.73,13.70,128,128,12.61,1.28,1.30,0,0,0
50433,862.50,2225.00,0.00,82.50,17,128,128,19.21,959.04,945.72,24.00,35,48,0.00,2061,78,19.21,13.70,128,128,12.67,1.74,1.77,0,0,0
50703,862.50,1975.00,0.00,82.50,17,128,128,21.06,981.24,972.36,24.00,35,47,0.00,2061,77,21.06,13.70,128,128,12.42,2.09,2.04,0,0,0
50973,862.50,1800.00,0.00,82.50,17,128,128,22.53,990.12,972.36,24.00,35,46,0.00,2061,76,22.53,13.70,128,128,12.33,2.29,2.24,0,0,0
51241,862.50,1700.00,0.00,82.50,17,128,128,23.64,990.12,967.92,23.25,35,45,0.00,2061,74,23.64,13.70,128,128,12.00,2.40,2.41,0,0,0
51512,862.50,1625.00,0.00,82.50,17,128,128,24.38,994.56,967.92,23.25,35,43,0.00,2061,73,24.38,13.70,128,128,12.23,2.49,2.52,0,0,0
51782,862.50,1550.00,0.00,83.25,17,128,128,25.48,990.12,972.36,23.25,34,42,0.00,2061,72,25.48,13.70,128,128,11.85,2.55,2.53,0,0,0
52051,862.50,1550.00,0.00,83.25,17,128,128,25.11,985.68,963.48,23.25,34,40,0.00,2061,70,25.11,13.70,128,128,11.77,2.55,2.56,0,0,0
52321,850.00,1500.00,0.00,83.25,17,128,128,26.59,985.68,963.48,23.25,34,38,0.00,2061,69,26.59,13.70,128,128,11.55,2.58,2.58,0,0,0
52591,850.00,1475.00,0.00,83.25,17,128,128,25.85,981.24,959.04,23.25,34,36,0.00,2061,68,25.85,13.70,128,128,11.33,2.59,2.56,0,0,0
52861,850.00,1450.00,0.00,83.25,17,128,128,26.59,981.24,963.48,23.25,33,35,0.00,2061,66,26.59,13.70,128,128,11.37,2.62,2.62,0,0,0
53133,850.00,1400.00,0.00,83.25,17,128,128,27.33,981.24,959.04,23.25,33,33,0.00,2061,65,27.33,13.70,128,128,11.23,2.66,2.66,0,0,0
53413,850.00,1375.00,0.00,83.25,17,128,128,26.22,976.80,959.04,23.25,33,31,0.00,2061,64,26.22,13.70,128,128,10.97,2.67,2.69,0,0,0
53683,850.00,1375.00,0.00,83.25,17,128,128,26.96,976.80,959.04,23.25,33,29,0.00,2061,63,26.96,13.80,128,128,10.93,2.66,2.64,0,0,0
53953,850.00,1350.00,0.00,83.25,17,128,128,26.22,976.80,954.60,23.25,32,28,0.00,2061,61,26.22,13.80,128,128,10.82,2.62,2.61,0,0,0
54227,850.00,1325.00,0.00,83.25,17,128,128,27.33,972.36,950.16,23.25,27,26,0.00,2061,60,27.33,13.70,128,128,10.74,2.72,2.70,0,0,0
54504,850.00,1300.00,0.00,83.25,17,128,128,27.33,972.36,950.16,23.25,30,24,0.00,2061,58,27.33,13.80,128,128,10.41,2.70,2.70,0,0,0
54774,850.00,1300.00,0.00,83.25,17,128,128,27.33,976.80,954.60,23.25,27,22,0.00,2061,57,27.33,13.70,128,128,10.25,2.70,2.72,0,0,0
55047,850.00,1250.00,0.00,83.25,17,128,128,28.44,976.80,959.04,23.25,36,20,0.00,2061,57,28.44,13.70,128,128,10.36,2.76,2.78,0,0,0
55319,850.00,1250.00,0.00,83.25,17,128,128,28.07,976.80,959.04,23.25,34,19,0.00,2061,57,28.07,13.60,128,128,10.42,2.79,2.79,0,0,0
55589,850.00,1250.00,0.00,83.25,17,128,128,28.07,976.80,959.04,23.25,36,17,0.00,2061,55,28.07,13.70,128,128,10.23,2.78,2.78,0,0,0
55859,850.00,1250.00,0.00,83.25,17,128,128,28.80,976.80,959.04,23.25,31,15,0.00,2061,54,28.80,13.70,128,128,9.98,2.78,2.75,0,0,0
56128,850.00,1225.00,0.00,83.25,17,128,128,28.44,976.80,954.60,23.25,26,14,0.00,2061,52,28.44,13.70,128,128,9.99,2.78,2.78,0,0,0
56400,850.00,1200.00,0.00,83.25,17,128,128,29.17,976.80,954.60,23.25,34,12,0.00,2061,51,29.17,13.70,128,128,9.80,2.78,2.78,0,0,0
56670,850.00,1175.00,0.00,83.25,17,128,128,28.80,976.80,954.60,23.25,34,11,0.00,2061,49,28.80,13.70,128,128,9.66,2.78,2.78,0,0,0
56940,850.00,1150.00,0.00,83.25,17,128,128,29.17,976.80,954.60,23.25,26,11,0.00,2061,48,29.17,13.70,128,128,9.66,2.79,2.81,0,0,0
57210,850.00,1125.00,0.00,83.25,17,128,128,29.17,972.36,954.60,23.25,33,10,0.00,2061,47,29.17,13.70,128,128,9.37,2.81,2.82,0,0,0
57481,850.00,1125.00,0.00,83.25,17,128,128,29.91,972.36,954.60,23.25,30,9,0.00,2061,46,29.91,13.80,128,128,9.30,2.84,2.85,0,0,0
57751,850.00,1100.00,0.00,83.25,17,128,128,29.54,972.36,954.60,23.25,35,8,0.00,2061,46,29.54,13.70,128,128,8.98,2.82,2.81,0,0,0
58021,850.00,1100.00,0.00,83.25,17,128,128,30.28,972.36,954.60,23.25,26,7,0.00,2061,45,30.28,13.80,128,128,9.23,2.87,2.85,0,0,0
58292,850.00,1050.00,0.00,83.25,17,128,128,30.65,967.92,954.60,23.25,29,6,0.00,2061,44,30.65,13.70,128,128,8.99,2.88,2.88,0,0,0
58563,850.00,1050.00,0.00,83.25,17,128,128,30.28,972.36,954.60,23.25,30,6,0.00,2061,43,30.28,13.70,128,128,8.86,2.87,2.87,0,0,0
58833,850.00,1050.00,0.00,83.25,17,128,128,30.28,967.92,959.04,23.25,29,5,0.00,2061,42,30.28,13.70,128,128,8.85,2.87,2.88,0,0,0
59102,850.00,1025.00,0.00,83.25,17,128,128,31.39,972.36,954.60,24.00,29,4,0.00,2061,42,31.39,13.80,128,128,8.87,2.87,2.88,0,0,0
59374,850.00,1025.00,0.00,83.25,17,128,128,31.02,972.36,950.16,24.00,29,4,0.00,2061,42,31.02,13.60,128,128,8.68,2.90,2.88,0,0,0
59644,850.00,1050.00,0.78,83.25,17,128,128,31.02,967.92,950.16,24.00,29,3,0.00,2061,41,31.02,13.70,128,128,8.59,2.81,2.84,0,0,0
59914,850.00,1150.00,8.24,83.25,18,128,128,39.51,967.92,954.60,24.00,30,2,0.00,2061,48,39.51,13.60,128,128,16.25,4.76,4.84,0,0,0
60186,850.00,1500.00,8.63,83.25,18,128,128,34.71,954.60,959.04,24.00,32,0,0.00,2061,47,34.71,13.70,128,128,16.23,4.07,3.97,0,0,0
60461,850.00,1475.00,12.94,83.25,18,128,128,39.87,936.84,923.52,24.00,32,0,0.00,2061,50,39.87,13.60,128,128,24.14,5.14,4.67,0,0,0
60733,850.00,1500.00,12.94,83.25,18,128,128,43.93,905.76,923.52,24.00,32,0,0.50,2061,54,43.93,13.60,128,128,25.02,5.75,5.74,0,0,0
61002,850.00,1600.00,13.73,83.25,18,128,128,41.72,910.20,936.84,24.00,33,3,0.50,2061,54,41.72,13.60,128,128,24.96,5.43,5.43,0,0,0
61273,850.00,1575.00,13.73,83.25,18,128,128,40.98,901.32,932.40,24.00,33,4,0.50,2061,54,40.98,13.60,128,128,25.18,5.34,5.34,0,0,0
61550,850.00,1525.00,12.94,83.25,18,128,128,43.20,927.96,923.52,23.25,32,4,0.50,2061,54,43.20,13.70,128,128,25.03,5.51,5.54,0,0,0
61826,850.00,1500.00,12.94,83.25,18,128,128,43.93,914.64,927.96,23.25,32,5,0.50,2061,55,43.93,13.70,128,128,24.93,5.58,5.57,0,0,0
62097,850.00,1475.00,11.77,83.25,18,128,128,43.93,879.12,927.96,23.25,32,5,1.00,2061,54,43.93,13.70,128,128,25.21,5.66,5.63,0,0,0
62373,850.00,1450.00,0.00,83.25,17,128,128,28.44,963.48,945.72,23.25,33,5,0.00,2061,53,28.44,13.70,128,128,9.95,2.17,2.14,0,0,0
62643,850.00,1425.00,0.00,83.25,17,128,128,25.48,959.04,941.28,23.25,33,5,0.00,2061,51,25.48,13.80,128,128,9.64,2.17,2.12,0,0,0
62913,850.00,1325.00,0.00,84.00,17,128,128,25.11,954.60,936.84,23.25,32,4,0.00,2061,49,25.11,13.70,128,128,9.48,2.37,2.38,0,0,0
63185,850.00,1250.00,0.00,84.00,17,128,128,26.59,959.04,941.28,23.25,31,4,0.00,2061,47,26.59,13.70,128,128,9.32,2.46,2.49,0,0,0
63458,850.00,1175.00,0.00,84.00,16,128,128,27.70,967.92,945.72,23.25,31,0,0.00,2061,46,27.70,13.70,128,128,9.09,2.58,2.56,0,0,0
63728,850.00,1125.00,0.00,84.00,17,128,128,28.07,967.92,945.72,23.25,30,0,0.00,2061,44,28.07,13.80,128,128,9.05,2.69,2.69,0,0,0
63999,850.00,1075.00,0.00,84.00,16,128,128,29.17,972.36,950.16,23.25,30,0,0.00,2061,42,29.17,13.70,128,128,8.77,2.69,2.69,0,0,0
64268,850.00,1075.00,0.00,84.00,16,128,128,29.91,967.92,941.28,23.25,30,0,0.00,2061,40,29.91,13.80,128,128,8.53,2.72,2.72,0,0,0
64541,850.00,1050.00,0.00,84.00,16,128,128,30.65,967.92,950.16,23.25,28,0,0.00,2061,38,30.65,13.70,128,128,8.37,2.72,2.70,0,0,0
64811,850.00,975.00,0.00,84.00,16,128,128,31.02,967.92,945.72,23.25,28,0,0.00,2061,37,31.02,13.70,128,128,8.18,2.79,2.78,0,0,0
65081,850.00,950.00,0.00,84.00,16,128,128,31.02,967.92,941.28,23.25,27,0,0.00,2061,37,31.02,13.70,128,128,8.23,2.87,2.85,0,0,0
65352,850.00,925.00,0.00,84.00,16,128,128,32.13,967.92,941.28,23.25,27,0,0.00,2061,37,32.13,13.70,128,128,8.20,2.98,2.98,0,0,0
65622,850.00,925.00,0.00,84.00,16,128,128,32.86,967.92,941.28,23.25,27,0,0.00,2061,37,32.86,13.70,128,128,8.25,2.99,3.01,0,0,0
65891,850.00,900.00,0.00,84.00,16,128,128,32.49,963.48,945.72,23.25,27,0,0.00,2061,36,32.49,13.70,128,128,8.04,2.99,2.99,0,0,0
66160,850.00,900.00,0.00,84.00,16,128,128,33.23,967.92,950.16,24.00,27,0,0.00,2061,34,33.23,13.70,128,128,7.85,2.99,2.99,0,0,0
66431,850.00,900.00,0.00,84.00,16,128,128,32.49,963.48,941.28,24.00,28,0,0.00,2061,32,32.49,13.80,128,128,7.63,2.90,2.90,0,0,0
66701,850.00,875.00,0.00,84.00,16,128,128,33.23,959.04,936.84,24.00,28,0,0.00,2061,31,33.23,13.70,128,128,7.52,2.90,2.90,0,0,0
66987,850.00,850.00,0.00,84.00,16,128,128,32.86,954.60,945.72,24.00,27,0,0.00,2061,31,32.86,13.70,128,128,7.62,2.96,2.99,0,0,0
67255,850.00,825.00,0.00,84.75,16,128,128,34.34,959.04,932.40,24.00,27,0,0.00,2061,32,34.34,13.70,128,128,7.52,3.10,3.08,0,0,0
67529,850.00,800.00,0.00,84.75,16,128,128,35.82,963.48,936.84,24.00,27,0,0.00,2061,33,35.82,13.80,128,128,7.77,3.20,3.22,0,0,0
67798,837.50,825.00,0.00,84.75,16,128,128,35.45,963.48,936.84,24.00,27,0,0.00,2061,35,35.45,13.60,128,128,7.80,3.31,3.28,0,0,0
68067,837.50,850.00,0.00,84.75,16,128,128,35.45,959.04,936.84,24.00,28,0,0.00,2061,35,35.45,13.70,128,128,7.91,3.16,3.16,0,0,0
68338,837.50,900.00,0.00,84.75,16,128,128,33.97,959.04,936.84,24.00,27,0,0.00,2061,34,33.97,13.50,128,128,7.98,3.01,2.98,0,0,0
68608,837.50,900.00,0.00,84.75,16,128,128,33.23,959.04,941.28,24.00,28,0,0.00,2061,32,33.23,13.70,128,128,7.75,2.94,2.94,0,0,0
68879,837.50,850.00,0.00,84.75,16,128,128,33.60,959.04,941.28,24.00,27,0,0.00,2061,31,33.60,13.60,128,128,7.56,2.91,2.88,0,0,0
69148,837.50,825.00,0.00,84.75,16,128,128,34.34,959.04,941.28,24.00,27,0,0.00,2061,31,34.34,13.70,128,128,7.47,3.01,3.01,0,0,0
69425,837.50,825.00,0.00,84.75,16,128,128,35.08,954.60,945.72,24.00,27,0,0.00,2061,31,35.08,13.60,128,128,7.50,3.10,3.10,0,0,0
69697,837.50,825.00,0.78,84.75,16,128,128,34.71,954.60,945.72,24.00,27,0,0.00,2061,31,34.71,13.60,128,128,7.55,3.08,3.05,0,0,0
69970,837.50,850.00,8.24,84.75,18,128,128,44.30,950.16,941.28,24.00,27,0,1.00,2061,38,44.30,13.60,128,128,14.33,4.96,5.11,0,0,0
70239,837.50,1075.00,12.55,84.75,18,128,128,54.63,941.28,936.84,24.00,28,0,3.50,2061,43,54.63,13.70,128,128,21.21,6.99,7.11,0,0,0
70510,837.50,1375.00,12.94,84.75,18,128,128,47.62,883.56,919.08,24.00,32,0,1.50,2061,43,47.62,13.60,128,128,22.22,5.80,5.94,0,0,0
70782,837.50,1325.00,12.94,84.75,18,128,128,46.52,772.56,879.12,24.00,31,0,1.00,2061,43,46.52,13.60,128,128,22.76,5.63,5.68,0,0,0
71052,837.50,1150.00,12.94,84.75,18,128,128,50.94,679.32,856.92,24.00,29,0,2.00,2061,43,50.94,13.70,128,128,22.54,6.20,6.35,0,0,0
71325,837.50,1100.00,12.94,84.75,18,128,128,54.63,834.72,852.48,24.00,28,0,3.50,2061,43,54.63,13.70,128,128,22.54,7.00,6.94,0,0,0
71595,837.50,1100.00,12.94,84.75,18,128,128,56.85,741.48,879.12,24.00,28,0,4.50,2061,47,56.85,13.70,128,128,22.84,7.02,7.03,0,0,0
71867,837.50,1125.00,0.00,84.75,18,128,128,48.36,785.88,799.20,24.00,30,4,1.50,2061,47,48.36,13.60,128,128,15.89,6.77,6.33,0,0,0
72137,837.50,1275.00,0.00,84.75,18,128,128,31.02,919.08,945.72,24.00,32,4,0.00,2061,45,31.02,13.80,128,128,9.02,2.43,2.50,0,0,0
72408,837.50,1300.00,3.14,84.75,17,128,128,28.07,941.28,932.40,24.00,31,4,0.00,2061,43,28.07,13.70,128,128,10.28,2.18,2.33,0,0,0
72680,837.50,1325.00,5.10,84.75,17,128,128,29.91,954.60,936.84,24.00,31,1,0.00,2061,42,29.91,13.70,128,128,12.37,3.22,3.23,0,0,0
72951,837.50,1375.00,9.80,84.75,18,128,128,35.08,967.92,959.04,24.00,31,2,0.00,2061,44,35.08,13.70,128,128,17.16,4.04,3.80,0,0,0
73220,837.50,1400.00,16.08,84.75,18,128,128,47.99,910.20,910.20,24.00,32,0,1.50,2061,47,47.99,13.60,128,128,26.88,6.38,6.48,0,0,0
73491,837.50,1475.00,17.26,84.75,18,128,128,53.53,927.96,910.20,24.00,31,2,3.50,2061,51,53.53,13.50,128,128,31.80,7.77,7.72,0,0,0
73760,837.50,1375.00,17.26,84.75,18,128,128,56.11,936.84,919.08,24.00,31,5,4.00,2061,51,56.11,13.70,128,128,31.85,7.81,7.78,0,0,0
74031,837.50,1350.00,17.26,84.75,18,128,128,57.59,910.20,905.76,24.00,30,6,5.00,2061,53,57.59,13.60,128,128,31.47,7.93,7.92,0,0,0
74301,837.50,1325.00,17.26,84.75,18,128,128,59.06,914.64,892.44,24.00,30,7,5.00,2061,54,59.06,13.70,128,128,31.35,7.92,7.97,0,0,0
74572,837.50,1300.00,17.26,84.75,18,128,128,59.43,919.08,892.44,24.00,30,8,5.50,2061,55,59.43,13.60,128,128,31.31,8.15,8.13,0,0,0
74843,837.50,1275.00,17.26,84.75,18,128,128,60.91,910.20,879.12,24.00,29,10,6.00,2061,57,60.91,13.70,128,128,31.47,8.26,8.26,0,0,0
75112,837.50,1300.00,17.26,84.75,18,128,128,62.75,919.08,896.88,24.00,28,11,6.00,2061,58,62.75,13.60,128,128,31.31,8.56,8.56,0,0,0
75383,837.50,1450.00,17.26,84.75,18,128,128,56.48,923.52,914.64,24.00,31,13,4.50,2061,60,56.48,13.70,128,128,31.91,7.52,7.80,0,0,0
75653,837.50,1475.00,17.26,84.75,18,128,128,55.00,914.64,914.64,24.00,31,13,3.50,2061,60,55.00,13.60,128,128,32.39,7.42,7.42,0,0,0
75924,837.50,1650.00,17.26,84.75,18,128,128,50.58,923.52,923.52,24.00,33,14,2.00,2061,61,50.58,13.70,128,128,33.38,7.06,7.00,0,0,0
76193,837.50,1800.00,20.00,84.75,18,128,128,51.31,927.96,927.96,24.00,33,16,2.50,2061,66,51.31,13.70,128,128,38.93,7.32,7.31,0,0,0
76464,837.50,2025.00,24.71,84.75,18,128,128,59.06,914.64,892.44,24.00,34,18,4.50,2061,71,59.06,13.60,128,128,51.24,8.74,8.74,0,0,0
76735,837.50,2200.00,26.67,85.50,18,128,128,59.06,936.84,919.08,23.25,35,19,3.50,2061,75,59.06,13.60,128,128,55.58,8.91,8.77,0,0,0
77005,837.50,2425.00,26.67,85.50,18,128,128,54.27,919.08,910.20,23.25,38,21,2.50,2061,76,54.27,13.60,128,128,57.56,8.06,8.09,0,0,0
77275,837.50,2625.00,26.67,85.50,18,128,128,52.79,888.00,888.00,23.25,39,23,1.50,2061,76,52.79,13.60,128,128,57.41,7.46,7.43,0,0,0
77546,837.50,2775.00,10.59,85.50,18,128,128,39.51,910.20,901.32,23.25,40,24,0.00,2061,76,39.51,13.60,128,128,50.45,6.96,6.82,0,0,0
77819,837.50,2400.00,0.00,85.50,17,128,128,18.47,941.28,763.68,23.25,36,24,0.00,2061,75,18.47,13.70,128,128,11.83,1.28,1.28,0,0,0
78092,837.50,2075.00,0.00,85.50,17,128,128,19.95,919.08,936.84,23.25,35,24,0.00,2061,73,19.95,13.70,128,128,11.84,1.75,1.79,0,0,0
78363,837.50,1825.00,2.35,85.50,17,128,128,22.53,967.92,950.16,23.25,35,24,0.00,2061,72,22.53,13.70,128,128,11.84,2.06,2.09,0,0,0
78634,837.50,1950.00,13.73,85.50,17,128,128,33.97,985.68,972.36,23.25,34,25,0.00,2061,70,33.97,13.70,128,128,25.27,4.59,4.23,0,0,0
78910,837.50,1900.00,13.73,85.50,18,128,128,36.55,950.16,959.04,23.25,34,25,0.00,2061,69,36.55,13.70,128,128,29.05,5.07,5.11,0,0,0
79191,837.50,1975.00,14.90,85.50,18,128,128,37.29,959.04,945.72,23.25,34,25,0.00,2061,67,37.29,13.70,128,128,29.40,5.08,5.04,0,0,0
79476,837.50,2000.00,20.39,85.50,18,128,128,45.04,945.72,932.40,23.25,35,26,1.00,2061,71,45.04,13.70,128,128,40.07,6.39,6.55,0,0,0
79747,837.50,2075.00,24.31,85.50,18,128,128,55.37,888.00,914.64,23.25,35,27,3.50,2061,74,55.37,13.60,128,128,51.08,8.65,8.47,0,0,0
80016,837.50,2150.00,24.31,85.50,18,128,128,54.27,919.08,901.32,23.25,35,28,3.00,2061,74,54.27,13.60,128,128,51.08,8.12,8.16,0,0,0
80286,837.50,2250.00,24.31,85.50,18,128,128,51.68,905.76,896.88,23.25,35,29,2.50,2061,74,51.68,13.60,128,128,51.88,7.80,7.80,0,0,0
80558,837.50,2325.00,24.31,85.50,18,128,128,49.10,888.00,896.88,23.25,38,30,1.50,2061,74,49.10,13.60,128,128,52.12,7.54,7.48,0,0,0
80828,837.50,2425.00,24.31,85.50,18,128,128,48.73,919.08,874.68,23.25,38,31,1.00,2061,74,48.73,13.60,128,128,51.99,7.23,7.23,0,0,0
81097,837.50,2475.00,24.31,85.50,18,128,128,47.62,914.64,901.32,23.25,39,32,1.00,2061,74,47.62,13.60,128,128,52.72,7.17,7.11,0,0,0
81368,837.50,2575.00,24.31,86.25,18,128,128,46.15,927.96,905.76,23.25,39,33,1.00,2061,74,46.15,13.60,128,128,53.45,6.97,6.93,0,0,0
81639,825.00,2675.00,24.31,86.25,18,128,128,47.99,936.84,910.20,23.25,39,34,1.00,2061,74,47.99,13.60,128,128,52.99,6.81,6.67,0,0,0
81909,825.00,2625.00,0.00,86.25,17,128,128,26.22,954.60,959.04,23.25,36,34,0.00,2061,74,26.22,13.70,128,128,16.35,4.33,3.07,0,0,0
82180,825.00,2225.00,0.00,86.25,17,128,128,17.73,816.96,799.20,23.25,35,35,0.00,2061,72,17.73,13.70,128,128,12.09,1.42,1.34,0,0,0
82451,825.00,1975.00,0.00,86.25,17,128,128,20.69,945.72,932.40,23.25,35,34,0.00,2061,71,20.69,13.60,128,128,12.02,1.92,1.94,0,0,0
82722,825.00,1775.00,3.53,86.25,17,128,128,24.38,972.36,954.60,23.25,33,34,0.00,2061,70,24.38,13.70,128,128,14.17,2.40,2.46,0,0,0
82992,825.00,1875.00,8.24,86.25,17,128,128,27.70,981.24,967.92,23.25,34,34,0.00,2061,68,27.70,13.70,128,128,17.93,3.31,3.30,0,0,0
83261,825.00,1950.00,11.77,86.25,17,128,128,30.65,959.04,954.60,23.25,35,34,0.00,2061,67,30.65,13.70,128,128,22.12,3.88,3.98,0,0,0
83533,825.00,1925.00,11.77,86.25,17,128,128,32.86,963.48,950.16,23.25,34,34,0.00,2061,66,32.86,13.70,128,128,24.98,4.33,4.33,0,0,0
83803,825.00,1925.00,12.55,86.25,17,128,128,32.86,945.72,945.72,23.25,34,35,0.00,2061,65,32.86,13.70,128,128,25.00,4.38,4.36,0,0,0
84072,825.00,1950.00,12.55,86.25,18,128,128,33.60,950.16,950.16,23.25,34,34,0.00,2061,63,33.60,13.70,128,128,25.14,4.35,4.36,0,0,0
84345,825.00,1925.00,12.55,86.25,18,128,128,33.60,945.72,950.16,22.50,34,35,0.00,2061,63,33.60,13.70,128,128,24.71,4.32,4.32,0,0,0
84615,825.00,1950.00,12.55,86.25,18,128,128,33.23,936.84,950.16,22.50,34,35,0.00,2061,63,33.23,13.70,128,128,25.00,4.38,4.36,0,0,0
84885,825.00,1975.00,12.55,86.25,18,128,128,34.34,959.04,936.84,22.50,34,35,0.00,2061,63,34.34,13.70,128,128,24.85,4.32,4.33,0,0,0
85154,825.00,1950.00,12.55,86.25,18,128,128,33.97,941.28,945.72,22.50,34,35,0.00,2061,63,33.97,13.70,128,128,24.85,4.27,4.27,0,0,0
85424,825.00,1950.00,12.55,86.25,18,128,128,33.60,941.28,945.72,22.50,34,35,0.00,2061,63,33.60,13.60,128,128,25.00,4.35,4.35,0,0,0
85695,825.00,1950.00,12.55,86.25,18,128,128,32.49,954.60,950.16,22.50,34,35,0.00,2061,63,32.49,13.70,128,128,25.00,4.36,4.36,0,0,0
85967,825.00,2000.00,12.55,86.25,18,128,128,33.60,945.72,950.16,22.50,34,35,0.00,2061,63,33.60,13.60,128,128,25.34,4.32,4.33,0,0,0
86238,825.00,1975.00,12.55,86.25,18,128,128,32.49,945.72,945.72,22.50,34,35,0.00,2061,63,32.49,13.70,128,128,25.18,4.32,4.32,0,0,0
86509,825.00,2000.00,12.55,86.25,18,128,128,33.60,941.28,945.72,22.50,34,35,0.00,2061,63,33.60,13.70,128,128,24.85,4.30,4.30,0,0,0
86782,825.00,1975.00,12.55,86.25,18,128,128,32.86,950.16,941.28,22.50,34,35,0.00,2061,63,32.86,13.70,128,128,25.00,4.26,4.24,0,0,0
87057,825.00,2000.00,12.55,86.25,18,128,128,32.13,941.28,941.28,22.50,34,35,0.00,2061,63,32.13,13.70,128,128,25.14,4.29,4.29,0,0,0
87334,825.00,1975.00,12.55,86.25,18,128,128,32.13,954.60,945.72,22.50,34,35,0.00,2061,63,32.13,13.70,128,128,25.03,4.27,4.27,0,0,0
87608,825.00,2025.00,12.55,86.25,18,128,128,32.86,945.72,941.28,22.50,34,35,0.00,2061,63,32.86,13.70,128,128,24.71,4.21,4.26,0,0,0
87878,825.00,2000.00,12.55,86.25,18,128,128,32.49,950.16,950.16,22.50,34,35,0.00,2061,63,32.49,13.60,128,128,25.03,4.23,4.26,0,0,0
88147,825.00,2025.00,12.55,86.25,18,128,128,33.23,945.72,941.28,22.50,34,36,0.00,2061,63,33.23,13.70,128,128,25.30,4.24,4.26,0,0,0
88418,825.00,2000.00,12.55,87.00,18,128,128,33.23,945.72,941.28,22.50,34,36,0.00,2061,63,33.23,13.70,128,128,25.34,4.23,4.24,0,0,0
88689,825.00,2025.00,12.55,87.00,18,128,128,32.49,954.60,936.84,22.50,34,36,0.00,2061,63,32.49,13.70,128,128,25.00,4.18,4.20,0,0,0
88959,825.00,2025.00,12.55,87.00,18,128,128,32.86,950.16,941.28,22.50,34,36,0.00,2061,63,32.86,13.70,128,128,25.18,4.21,4.21,0,0,0
89228,825.00,2050.00,12.55,87.00,18,128,128,32.86,959.04,941.28,21.75,34,36,0.00,2061,63,32.86,13.70,128,128,25.18,4.18,4.20,0,0,0
89501,825.00,2050.00,12.55,87.00,18,128,128,32.13,936.84,941.28,21.75,35,36,0.00,2061,63,32.13,13.70,128,128,25.03,4.14,4.10,0,0,0
